Item Name,Item ID,Item meta,Has NBT,Display Name
TConstruct:cutlass,5433,0,true,Alumite Cutlass
TConstruct:cutlass,5433,0,true,Slime Cutlass
TConstruct:cutlass,5433,0,true,Steel Cutlass
TConstruct:cutlass,5433,0,true,Pig Iron Cutlass
TConstruct:cutlass,5433,0,true,Amethyst Cutlass
TConstruct:cutlass,5433,0,true,Thaumium Cutlass
TConstruct:cutlass,5433,0,true,material.titanium Cutlass
TConstruct:cutlass,5433,0,true,Hepatizon Cutlass
TConstruct:cutlass,5433,0,true,Brass Cutlass
TConstruct:cutlass,5433,0,true,material.angmallen Cutlass
TConstruct:cutlass,5433,0,true,material.damascussteel Cutlass
TConstruct:cutlass,5433,0,true,Inolashite Cutlass
TConstruct:cutlass,5433,0,true,Kalendrite Cutlass
TConstruct:cutlass,5433,0,true,Ceruclase Cutlass
TConstruct:cutlass,5433,0,true,Ignatius Cutlass
TConstruct:cutlass,5433,0,true,Silver Cutlass
TConstruct:cutlass,5433,0,true,Amordrine Cutlass
TConstruct:cutlass,5433,0,true,Electrum Cutlass
TConstruct:cutlass,5433,0,true,Platinum Cutlass
TConstruct:cutlass,5433,0,true,material.astralsilver Cutlass
TConstruct:cutlass,5433,0,true,Adamantine Cutlass
TConstruct:cutlass,5433,0,true,Vyroxeres Cutlass
TConstruct:cutlass,5433,0,true,Vulcanite Cutlass
TConstruct:cutlass,5433,0,true,material.shadowsteel Cutlass
TConstruct:cutlass,5433,0,true,material.shadowiron Cutlass
TConstruct:cutlass,5433,0,true,Sanguinite Cutlass
TConstruct:cutlass,5433,0,true,Midasium Cutlass
TConstruct:cutlass,5433,0,true,Orichalcum Cutlass
TConstruct:cutlass,5433,0,true,Mithril Cutlass
TConstruct:cutlass,5433,0,true,Haderoth Cutlass
TConstruct:cutlass,5433,0,true,material.deepiron Cutlass
TConstruct:cutlass,5433,0,true,Celenegil Cutlass
TConstruct:cutlass,5433,0,true,Carmot Cutlass
TConstruct:cutlass,5433,0,true,material.blacksteel Cutlass
TConstruct:cutlass,5433,0,true,Atlarus Cutlass
TConstruct:frypan,5434,0,true,Ghostwood Frying Pan
TConstruct:frypan,5434,0,true,Wooden Frying Pan
TConstruct:frypan,5434,0,true,Fusewood Frying Pan
TConstruct:frypan,5434,0,true,Stone Frying Pan
TConstruct:frypan,5434,0,true,material.refinedglowstone Frying Pan
TConstruct:frypan,5434,0,true,Iron Frying Pan
TConstruct:frypan,5434,0,true,material.netherquartz Frying Pan
TConstruct:frypan,5434,0,true,Flint Frying Pan
TConstruct:frypan,5434,0,true,Pokefennium Frying Pan
TConstruct:frypan,5434,0,true,Cactus Frying Pan
TConstruct:frypan,5434,0,true,Osmium Frying Pan
TConstruct:frypan,5434,0,true,Bone Frying Pan
TConstruct:frypan,5434,0,true,material.certusquartz Frying Pan
TConstruct:frypan,5434,0,true,Obsidian Frying Pan
TConstruct:frypan,5434,0,true,Fairy Frying Pan
TConstruct:frypan,5434,0,true,Netherrack Frying Pan
TConstruct:frypan,5434,0,true,Prometheum Frying Pan
TConstruct:frypan,5434,0,true,Slime Frying Pan
TConstruct:frypan,5434,0,true,Paper Frying Pan
TConstruct:frypan,5434,0,true,Oureclase Frying Pan
TConstruct:frypan,5434,0,true,Tartarite Frying Pan
TConstruct:frypan,5434,0,true,Cobalt Frying Pan
TConstruct:frypan,5434,0,true,Quicksilver Frying Pan
TConstruct:frypan,5434,0,true,Ardite Frying Pan
TConstruct:frypan,5434,0,true,Eximite Frying Pan
TConstruct:frypan,5434,0,true,Manyullyn Frying Pan
TConstruct:frypan,5434,0,true,Desichalkos Frying Pan
TConstruct:frypan,5434,0,true,Copper Frying Pan
TConstruct:frypan,5434,0,true,Darkwood Frying Pan
TConstruct:frypan,5434,0,true,Bronze Frying Pan
TConstruct:frypan,5434,0,true,Bloodwood Frying Pan
TConstruct:frypan,5434,0,true,Alumite Frying Pan
TConstruct:frypan,5434,0,true,Slime Frying Pan
TConstruct:frypan,5434,0,true,Steel Frying Pan
TConstruct:frypan,5434,0,true,Pig Iron Frying Pan
TConstruct:frypan,5434,0,true,Amethyst Frying Pan
TConstruct:frypan,5434,0,true,Thaumium Frying Pan
TConstruct:frypan,5434,0,true,material.titanium Frying Pan
TConstruct:frypan,5434,0,true,Hepatizon Frying Pan
TConstruct:frypan,5434,0,true,Brass Frying Pan
TConstruct:frypan,5434,0,true,material.angmallen Frying Pan
TConstruct:frypan,5434,0,true,material.damascussteel Frying Pan
TConstruct:frypan,5434,0,true,Inolashite Frying Pan
TConstruct:frypan,5434,0,true,Kalendrite Frying Pan
TConstruct:frypan,5434,0,true,Ceruclase Frying Pan
TConstruct:frypan,5434,0,true,Ignatius Frying Pan
TConstruct:frypan,5434,0,true,Silver Frying Pan
TConstruct:frypan,5434,0,true,Amordrine Frying Pan
TConstruct:frypan,5434,0,true,Electrum Frying Pan
TConstruct:frypan,5434,0,true,Platinum Frying Pan
TConstruct:frypan,5434,0,true,material.astralsilver Frying Pan
TConstruct:frypan,5434,0,true,Adamantine Frying Pan
TConstruct:frypan,5434,0,true,Vyroxeres Frying Pan
TConstruct:frypan,5434,0,true,Vulcanite Frying Pan
TConstruct:frypan,5434,0,true,material.shadowsteel Frying Pan
TConstruct:frypan,5434,0,true,material.shadowiron Frying Pan
TConstruct:frypan,5434,0,true,Sanguinite Frying Pan
TConstruct:frypan,5434,0,true,Midasium Frying Pan
TConstruct:frypan,5434,0,true,Orichalcum Frying Pan
TConstruct:frypan,5434,0,true,Mithril Frying Pan
TConstruct:frypan,5434,0,true,Haderoth Frying Pan
TConstruct:frypan,5434,0,true,material.deepiron Frying Pan
TConstruct:frypan,5434,0,true,Celenegil Frying Pan
TConstruct:frypan,5434,0,true,Carmot Frying Pan
TConstruct:frypan,5434,0,true,material.blacksteel Frying Pan
TConstruct:frypan,5434,0,true,Atlarus Frying Pan
TConstruct:frypan,5434,0,true,Bane of Pigs
TConstruct:battlesign,5435,0,true,Ghostwood Battle Sign
TConstruct:battlesign,5435,0,true,Wooden Battle Sign
TConstruct:battlesign,5435,0,true,Fusewood Battle Sign
TConstruct:battlesign,5435,0,true,Stone Battle Sign
TConstruct:battlesign,5435,0,true,material.refinedglowstone Battle Sign
TConstruct:battlesign,5435,0,true,Iron Battle Sign
TConstruct:battlesign,5435,0,true,material.netherquartz Battle Sign
TConstruct:battlesign,5435,0,true,Flint Battle Sign
TConstruct:battlesign,5435,0,true,Pokefennium Battle Sign
TConstruct:battlesign,5435,0,true,Cactus Battle Sign
TConstruct:battlesign,5435,0,true,Osmium Battle Sign
TConstruct:battlesign,5435,0,true,Bone Battle Sign
TConstruct:battlesign,5435,0,true,material.certusquartz Battle Sign
TConstruct:battlesign,5435,0,true,Obsidian Battle Sign
TConstruct:battlesign,5435,0,true,Fairy Battle Sign
TConstruct:battlesign,5435,0,true,Netherrack Battle Sign
TConstruct:battlesign,5435,0,true,Prometheum Battle Sign
TConstruct:battlesign,5435,0,true,Slime Battle Sign
TConstruct:battlesign,5435,0,true,Paper Battle Sign
TConstruct:battlesign,5435,0,true,Oureclase Battle Sign
TConstruct:battlesign,5435,0,true,Tartarite Battle Sign
TConstruct:battlesign,5435,0,true,Cobalt Battle Sign
TConstruct:battlesign,5435,0,true,Quicksilver Battle Sign
TConstruct:battlesign,5435,0,true,Ardite Battle Sign
TConstruct:battlesign,5435,0,true,Eximite Battle Sign
TConstruct:battlesign,5435,0,true,Manyullyn Battle Sign
TConstruct:battlesign,5435,0,true,Desichalkos Battle Sign
TConstruct:battlesign,5435,0,true,Copper Battle Sign
TConstruct:battlesign,5435,0,true,Darkwood Battle Sign
TConstruct:battlesign,5435,0,true,Bronze Battle Sign
TConstruct:battlesign,5435,0,true,Bloodwood Battle Sign
TConstruct:battlesign,5435,0,true,Alumite Battle Sign
TConstruct:battlesign,5435,0,true,Slime Battle Sign
TConstruct:battlesign,5435,0,true,Steel Battle Sign
TConstruct:battlesign,5435,0,true,Pig Iron Battle Sign
TConstruct:battlesign,5435,0,true,Amethyst Battle Sign
TConstruct:battlesign,5435,0,true,Thaumium Battle Sign
TConstruct:battlesign,5435,0,true,material.titanium Battle Sign
TConstruct:battlesign,5435,0,true,Hepatizon Battle Sign
TConstruct:battlesign,5435,0,true,Brass Battle Sign
TConstruct:battlesign,5435,0,true,material.angmallen Battle Sign
TConstruct:battlesign,5435,0,true,material.damascussteel Battle Sign
TConstruct:battlesign,5435,0,true,Inolashite Battle Sign
TConstruct:battlesign,5435,0,true,Kalendrite Battle Sign
TConstruct:battlesign,5435,0,true,Ceruclase Battle Sign
TConstruct:battlesign,5435,0,true,Ignatius Battle Sign
TConstruct:battlesign,5435,0,true,Silver Battle Sign
TConstruct:battlesign,5435,0,true,Amordrine Battle Sign
TConstruct:battlesign,5435,0,true,Electrum Battle Sign
TConstruct:battlesign,5435,0,true,Platinum Battle Sign
TConstruct:battlesign,5435,0,true,material.astralsilver Battle Sign
TConstruct:battlesign,5435,0,true,Adamantine Battle Sign
TConstruct:battlesign,5435,0,true,Vyroxeres Battle Sign
TConstruct:battlesign,5435,0,true,Vulcanite Battle Sign
TConstruct:battlesign,5435,0,true,material.shadowsteel Battle Sign
TConstruct:battlesign,5435,0,true,material.shadowiron Battle Sign
TConstruct:battlesign,5435,0,true,Sanguinite Battle Sign
TConstruct:battlesign,5435,0,true,Midasium Battle Sign
TConstruct:battlesign,5435,0,true,Orichalcum Battle Sign
TConstruct:battlesign,5435,0,true,Mithril Battle Sign
TConstruct:battlesign,5435,0,true,Haderoth Battle Sign
TConstruct:battlesign,5435,0,true,material.deepiron Battle Sign
TConstruct:battlesign,5435,0,true,Celenegil Battle Sign
TConstruct:battlesign,5435,0,true,Carmot Battle Sign
TConstruct:battlesign,5435,0,true,material.blacksteel Battle Sign
TConstruct:battlesign,5435,0,true,Atlarus Battle Sign
TConstruct:mattock,5436,0,true,Ghostwood Mattock
TConstruct:mattock,5436,0,true,Wooden Mattock
TConstruct:mattock,5436,0,true,Fusewood Mattock
TConstruct:mattock,5436,0,true,Stone Mattock
TConstruct:mattock,5436,0,true,material.refinedglowstone Mattock
TConstruct:mattock,5436,0,true,Iron Mattock
TConstruct:mattock,5436,0,true,material.netherquartz Mattock
TConstruct:mattock,5436,0,true,Flint Mattock
TConstruct:mattock,5436,0,true,Pokefennium Mattock
TConstruct:mattock,5436,0,true,Cactus Mattock
TConstruct:mattock,5436,0,true,Osmium Mattock
TConstruct:mattock,5436,0,true,Bone Mattock
TConstruct:mattock,5436,0,true,material.certusquartz Mattock
TConstruct:mattock,5436,0,true,Obsidian Mattock
TConstruct:mattock,5436,0,true,Fairy Mattock
TConstruct:mattock,5436,0,true,Netherrack Mattock
TConstruct:mattock,5436,0,true,Prometheum Mattock
TConstruct:mattock,5436,0,true,Slime Mattock
TConstruct:mattock,5436,0,true,Paper Mattock
TConstruct:mattock,5436,0,true,Oureclase Mattock
TConstruct:mattock,5436,0,true,Tartarite Mattock
TConstruct:mattock,5436,0,true,Cobalt Mattock
TConstruct:mattock,5436,0,true,Quicksilver Mattock
TConstruct:mattock,5436,0,true,Ardite Mattock
TConstruct:mattock,5436,0,true,Eximite Mattock
TConstruct:mattock,5436,0,true,Manyullyn Mattock
TConstruct:mattock,5436,0,true,Desichalkos Mattock
TConstruct:mattock,5436,0,true,Copper Mattock
TConstruct:mattock,5436,0,true,Darkwood Mattock
TConstruct:mattock,5436,0,true,Bronze Mattock
TConstruct:mattock,5436,0,true,Bloodwood Mattock
TConstruct:mattock,5436,0,true,Alumite Mattock
TConstruct:mattock,5436,0,true,Slime Mattock
TConstruct:mattock,5436,0,true,Steel Mattock
TConstruct:mattock,5436,0,true,Pig Iron Mattock
TConstruct:mattock,5436,0,true,Amethyst Mattock
TConstruct:mattock,5436,0,true,Thaumium Mattock
TConstruct:mattock,5436,0,true,material.titanium Mattock
TConstruct:mattock,5436,0,true,Hepatizon Mattock
TConstruct:mattock,5436,0,true,Brass Mattock
TConstruct:mattock,5436,0,true,material.angmallen Mattock
TConstruct:mattock,5436,0,true,material.damascussteel Mattock
TConstruct:mattock,5436,0,true,Inolashite Mattock
TConstruct:mattock,5436,0,true,Kalendrite Mattock
TConstruct:mattock,5436,0,true,Ceruclase Mattock
TConstruct:mattock,5436,0,true,Ignatius Mattock
TConstruct:mattock,5436,0,true,Silver Mattock
TConstruct:mattock,5436,0,true,Amordrine Mattock
TConstruct:mattock,5436,0,true,Electrum Mattock
TConstruct:mattock,5436,0,true,Platinum Mattock
TConstruct:mattock,5436,0,true,material.astralsilver Mattock
TConstruct:mattock,5436,0,true,Adamantine Mattock
TConstruct:mattock,5436,0,true,Vyroxeres Mattock
TConstruct:mattock,5436,0,true,Vulcanite Mattock
TConstruct:mattock,5436,0,true,material.shadowsteel Mattock
TConstruct:mattock,5436,0,true,material.shadowiron Mattock
TConstruct:mattock,5436,0,true,Sanguinite Mattock
TConstruct:mattock,5436,0,true,Midasium Mattock
TConstruct:mattock,5436,0,true,Orichalcum Mattock
TConstruct:mattock,5436,0,true,Mithril Mattock
TConstruct:mattock,5436,0,true,Haderoth Mattock
TConstruct:mattock,5436,0,true,material.deepiron Mattock
TConstruct:mattock,5436,0,true,Celenegil Mattock
TConstruct:mattock,5436,0,true,Carmot Mattock
TConstruct:mattock,5436,0,true,material.blacksteel Mattock
TConstruct:mattock,5436,0,true,Atlarus Mattock
TConstruct:chisel,5437,0,true,Ghostwood Chisel
TConstruct:chisel,5437,0,true,Wooden Chisel
TConstruct:chisel,5437,0,true,Fusewood Chisel
TConstruct:chisel,5437,0,true,Stone Chisel
TConstruct:chisel,5437,0,true,material.refinedglowstone Chisel
TConstruct:chisel,5437,0,true,Iron Chisel
TConstruct:chisel,5437,0,true,material.netherquartz Chisel
TConstruct:chisel,5437,0,true,Flint Chisel
TConstruct:chisel,5437,0,true,Pokefennium Chisel
TConstruct:chisel,5437,0,true,Cactus Chisel
TConstruct:chisel,5437,0,true,Osmium Chisel
TConstruct:chisel,5437,0,true,Bone Chisel
TConstruct:chisel,5437,0,true,material.certusquartz Chisel
TConstruct:chisel,5437,0,true,Obsidian Chisel
TConstruct:chisel,5437,0,true,Fairy Chisel
TConstruct:chisel,5437,0,true,Netherrack Chisel
TConstruct:chisel,5437,0,true,Prometheum Chisel
TConstruct:chisel,5437,0,true,Slime Chisel
TConstruct:chisel,5437,0,true,Paper Chisel
TConstruct:chisel,5437,0,true,Oureclase Chisel
TConstruct:chisel,5437,0,true,Tartarite Chisel
TConstruct:chisel,5437,0,true,Cobalt Chisel
TConstruct:chisel,5437,0,true,Quicksilver Chisel
TConstruct:chisel,5437,0,true,Ardite Chisel
TConstruct:chisel,5437,0,true,Eximite Chisel
TConstruct:chisel,5437,0,true,Manyullyn Chisel
TConstruct:chisel,5437,0,true,Desichalkos Chisel
TConstruct:chisel,5437,0,true,Copper Chisel
TConstruct:chisel,5437,0,true,Darkwood Chisel
TConstruct:chisel,5437,0,true,Bronze Chisel
TConstruct:chisel,5437,0,true,Bloodwood Chisel
TConstruct:chisel,5437,0,true,Alumite Chisel
TConstruct:chisel,5437,0,true,Slime Chisel
TConstruct:chisel,5437,0,true,Steel Chisel
TConstruct:chisel,5437,0,true,Pig Iron Chisel
TConstruct:chisel,5437,0,true,Amethyst Chisel
TConstruct:chisel,5437,0,true,Thaumium Chisel
TConstruct:chisel,5437,0,true,material.titanium Chisel
TConstruct:chisel,5437,0,true,Hepatizon Chisel
TConstruct:chisel,5437,0,true,Brass Chisel
TConstruct:chisel,5437,0,true,material.angmallen Chisel
TConstruct:chisel,5437,0,true,material.damascussteel Chisel
TConstruct:chisel,5437,0,true,Inolashite Chisel
TConstruct:chisel,5437,0,true,Kalendrite Chisel
TConstruct:chisel,5437,0,true,Ceruclase Chisel
TConstruct:chisel,5437,0,true,Ignatius Chisel
TConstruct:chisel,5437,0,true,Silver Chisel
TConstruct:chisel,5437,0,true,Amordrine Chisel
TConstruct:chisel,5437,0,true,Electrum Chisel
TConstruct:chisel,5437,0,true,Platinum Chisel
TConstruct:chisel,5437,0,true,material.astralsilver Chisel
TConstruct:chisel,5437,0,true,Adamantine Chisel
TConstruct:chisel,5437,0,true,Vyroxeres Chisel
TConstruct:chisel,5437,0,true,Vulcanite Chisel
TConstruct:chisel,5437,0,true,material.shadowsteel Chisel
TConstruct:chisel,5437,0,true,material.shadowiron Chisel
TConstruct:chisel,5437,0,true,Sanguinite Chisel
TConstruct:chisel,5437,0,true,Midasium Chisel
TConstruct:chisel,5437,0,true,Orichalcum Chisel
TConstruct:chisel,5437,0,true,Mithril Chisel
TConstruct:chisel,5437,0,true,Haderoth Chisel
TConstruct:chisel,5437,0,true,material.deepiron Chisel
TConstruct:chisel,5437,0,true,Celenegil Chisel
TConstruct:chisel,5437,0,true,Carmot Chisel
TConstruct:chisel,5437,0,true,material.blacksteel Chisel
TConstruct:chisel,5437,0,true,Atlarus Chisel
TConstruct:lumberaxe,5438,0,true,Ghostwood Lumber Axe
TConstruct:lumberaxe,5438,0,true,Wooden Lumber Axe
TConstruct:lumberaxe,5438,0,true,Fusewood Lumber Axe
TConstruct:lumberaxe,5438,0,true,Stone Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.refinedglowstone Lumber Axe
TConstruct:lumberaxe,5438,0,true,Iron Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.netherquartz Lumber Axe
TConstruct:lumberaxe,5438,0,true,Flint Lumber Axe
TConstruct:lumberaxe,5438,0,true,Pokefennium Lumber Axe
TConstruct:lumberaxe,5438,0,true,Cactus Lumber Axe
TConstruct:lumberaxe,5438,0,true,Osmium Lumber Axe
TConstruct:lumberaxe,5438,0,true,Bone Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.certusquartz Lumber Axe
TConstruct:lumberaxe,5438,0,true,Obsidian Lumber Axe
TConstruct:lumberaxe,5438,0,true,Fairy Lumber Axe
TConstruct:lumberaxe,5438,0,true,Netherrack Lumber Axe
TConstruct:lumberaxe,5438,0,true,Prometheum Lumber Axe
TConstruct:lumberaxe,5438,0,true,Slime Lumber Axe
TConstruct:lumberaxe,5438,0,true,Paper Lumber Axe
TConstruct:lumberaxe,5438,0,true,Oureclase Lumber Axe
TConstruct:lumberaxe,5438,0,true,Tartarite Lumber Axe
TConstruct:lumberaxe,5438,0,true,Cobalt Lumber Axe
TConstruct:lumberaxe,5438,0,true,Quicksilver Lumber Axe
TConstruct:lumberaxe,5438,0,true,Ardite Lumber Axe
TConstruct:lumberaxe,5438,0,true,Eximite Lumber Axe
TConstruct:lumberaxe,5438,0,true,Manyullyn Lumber Axe
TConstruct:lumberaxe,5438,0,true,Desichalkos Lumber Axe
TConstruct:lumberaxe,5438,0,true,Copper Lumber Axe
TConstruct:lumberaxe,5438,0,true,Darkwood Lumber Axe
TConstruct:lumberaxe,5438,0,true,Bronze Lumber Axe
TConstruct:lumberaxe,5438,0,true,Bloodwood Lumber Axe
TConstruct:lumberaxe,5438,0,true,Alumite Lumber Axe
TConstruct:lumberaxe,5438,0,true,Slime Lumber Axe
TConstruct:lumberaxe,5438,0,true,Steel Lumber Axe
TConstruct:lumberaxe,5438,0,true,Pig Iron Lumber Axe
TConstruct:lumberaxe,5438,0,true,Amethyst Lumber Axe
TConstruct:lumberaxe,5438,0,true,Thaumium Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.titanium Lumber Axe
TConstruct:lumberaxe,5438,0,true,Hepatizon Lumber Axe
TConstruct:lumberaxe,5438,0,true,Brass Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.angmallen Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.damascussteel Lumber Axe
TConstruct:lumberaxe,5438,0,true,Inolashite Lumber Axe
TConstruct:lumberaxe,5438,0,true,Kalendrite Lumber Axe
TConstruct:lumberaxe,5438,0,true,Ceruclase Lumber Axe
TConstruct:lumberaxe,5438,0,true,Ignatius Lumber Axe
TConstruct:lumberaxe,5438,0,true,Silver Lumber Axe
TConstruct:lumberaxe,5438,0,true,Amordrine Lumber Axe
TConstruct:lumberaxe,5438,0,true,Electrum Lumber Axe
TConstruct:lumberaxe,5438,0,true,Platinum Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.astralsilver Lumber Axe
TConstruct:lumberaxe,5438,0,true,Adamantine Lumber Axe
TConstruct:lumberaxe,5438,0,true,Vyroxeres Lumber Axe
TConstruct:lumberaxe,5438,0,true,Vulcanite Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.shadowsteel Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.shadowiron Lumber Axe
TConstruct:lumberaxe,5438,0,true,Sanguinite Lumber Axe
TConstruct:lumberaxe,5438,0,true,Midasium Lumber Axe
TConstruct:lumberaxe,5438,0,true,Orichalcum Lumber Axe
TConstruct:lumberaxe,5438,0,true,Mithril Lumber Axe
TConstruct:lumberaxe,5438,0,true,Haderoth Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.deepiron Lumber Axe
TConstruct:lumberaxe,5438,0,true,Celenegil Lumber Axe
TConstruct:lumberaxe,5438,0,true,Carmot Lumber Axe
TConstruct:lumberaxe,5438,0,true,material.blacksteel Lumber Axe
TConstruct:lumberaxe,5438,0,true,Atlarus Lumber Axe
TConstruct:cleaver,5439,0,true,Ghostwood Cleaver
TConstruct:cleaver,5439,0,true,Wooden Cleaver
TConstruct:cleaver,5439,0,true,Fusewood Cleaver
TConstruct:cleaver,5439,0,true,Stone Cleaver
TConstruct:cleaver,5439,0,true,material.refinedglowstone Cleaver
TConstruct:cleaver,5439,0,true,Iron Cleaver
TConstruct:cleaver,5439,0,true,material.netherquartz Cleaver
TConstruct:cleaver,5439,0,true,Flint Cleaver
TConstruct:cleaver,5439,0,true,Pokefennium Cleaver
TConstruct:cleaver,5439,0,true,Cactus Cleaver
TConstruct:cleaver,5439,0,true,Osmium Cleaver
TConstruct:cleaver,5439,0,true,Bone Cleaver
TConstruct:cleaver,5439,0,true,material.certusquartz Cleaver
TConstruct:cleaver,5439,0,true,Obsidian Cleaver
TConstruct:cleaver,5439,0,true,Fairy Cleaver
TConstruct:cleaver,5439,0,true,Netherrack Cleaver
TConstruct:cleaver,5439,0,true,Prometheum Cleaver
TConstruct:cleaver,5439,0,true,Slime Cleaver
TConstruct:cleaver,5439,0,true,Paper Cleaver
TConstruct:cleaver,5439,0,true,Oureclase Cleaver
TConstruct:cleaver,5439,0,true,Tartarite Cleaver
TConstruct:cleaver,5439,0,true,Cobalt Cleaver
TConstruct:cleaver,5439,0,true,Quicksilver Cleaver
TConstruct:cleaver,5439,0,true,Ardite Cleaver
